t,scene_score
150.466667,0.000000
150.5,0.000000
150.533333,0.000000
150.566667,0.000000
150.6,0.000000
150.633333,0.000000
150.666667,0.000000
150.7,0.000000
150.733333,0.000000
150.766667,0.000000
150.8,0.000000
150.833333,0.000000
150.866667,0.000000
150.9,0.000000
150.933333,0.000000
150.966667,0.000000
151,0.000058
151.033333,0.000003
151.066667,0.000018
151.1,0.000008
151.133333,0.000001
151.166667,0.000001
151.2,0.000000
151.233333,0.000000
151.266667,0.000000
151.3,0.000000
151.333333,0.000000
151.366667,0.000000
151.4,0.000000
151.433333,0.000000
151.466667,0.000000
151.5,0.031444
151.533333,0.000020
151.566667,0.000010
151.6,0.000001
151.633333,0.000000
151.666667,0.000000
151.7,0.000000
151.733333,0.000000
151.766667,0.000000
151.8,0.000000
151.833333,0.000000
151.866667,0.000000
151.9,0.000000
151.933333,0.000000
151.966667,0.000000
152,0.000065
152.033333,0.000011
152.066667,0.000018
152.1,0.000008
152.133333,0.000000
152.166667,0.000000
152.2,0.000000
152.233333,0.000000
152.266667,0.000000
152.3,0.000000
152.333333,0.000000
152.366667,0.000000
152.4,0.000000
152.433333,0.000000
152.466667,0.000000
152.5,0.000000
152.533333,0.000000
152.566667,0.000000
152.6,0.000000
152.633333,0.000000
152.666667,0.000000
152.7,0.000000
152.733333,0.000000
152.766667,0.000000
152.8,0.000000
152.833333,0.000000
152.866667,1.000000
152.9,0.102628
152.933333,0.057772
152.966667,0.005038
153,0.000379
153.033333,0.000079
153.066667,0.000113
153.1,0.000019
153.133333,0.000080
153.166667,0.000004
153.2,0.000001
153.233333,0.000000
153.266667,0.000000
153.3,0.000000
153.333333,0.000000
153.366667,0.000000
153.4,0.000000
153.433333,0.000000
153.466667,0.000000
153.5,0.000000
153.533333,0.000000
153.566667,0.000000
153.6,0.000000
153.633333,0.000000
153.666667,0.000000
153.7,0.000000
153.733333,0.000000
153.766667,0.000000
153.8,0.000000
153.833333,0.000000
153.866667,0.000000
153.9,0.000000
153.933333,0.000000
153.966667,0.000000
154,0.000144
154.033333,0.000063
154.066667,0.000113
154.1,0.000015
154.133333,1.000000
154.166667,0.000087
154.2,0.000023
154.233333,0.000009
154.266667,0.000001
154.3,0.000000
154.333333,0.000000
154.366667,0.000000
154.4,0.000000
154.433333,0.000000
154.466667,0.000000
154.5,0.000000
154.533333,0.000000
154.566667,0.000000
154.6,0.000000
154.633333,0.000000
154.666667,0.000000
154.7,0.000000
154.733333,0.000000
154.766667,0.000000
154.8,0.000000
154.833333,0.000000
154.866667,0.000000
154.9,0.000000
154.933333,0.000000
154.966667,0.000000
155,0.000085
155.033333,0.000037
155.066667,0.000015
155.1,0.000007
155.133333,0.000001
155.166667,0.000000
155.2,0.000000
155.233333,0.000000
155.266667,0.000000
155.3,0.000000
155.333333,0.000000
155.366667,0.000000
155.4,0.000000
155.433333,0.000000
155.466667,0.000000
155.5,0.000000
155.533333,0.000000
155.566667,0.027744
155.6,0.000013
155.633333,0.000007
155.666667,0.000000
155.7,0.000000
155.733333,0.000000
155.766667,0.000000
155.8,0.000000
155.833333,0.000000
155.866667,0.000000
155.9,0.000000
155.933333,0.000000
155.966667,0.000000
156,0.000050
156.033333,0.000002
156.066667,0.000014
156.1,0.000007
156.133333,0.000000
156.166667,0.000001
156.2,0.000000
156.233333,0.000000
156.266667,0.000000
156.3,0.000000
156.333333,0.000000
156.366667,0.000000
156.4,0.000000
156.433333,0.000000
156.466667,0.000000
156.5,0.000000
156.533333,0.000000
156.566667,0.000000
156.6,0.000000
156.633333,0.000000
156.666667,0.000000
156.7,0.000000
156.733333,0.000000
156.766667,0.000000
156.8,0.000000
156.833333,0.000000
156.866667,0.000000
156.9,0.000000
156.933333,0.000000
156.966667,0.035318
157,0.000057
157.033333,0.000002
157.066667,0.000017
157.1,0.000007
157.133333,0.000001
157.166667,0.000001
157.2,0.000000
157.233333,0.000000
157.266667,0.000000
157.3,0.000000
157.333333,0.000000
157.366667,0.000000
157.4,0.000000
157.433333,0.000000
157.466667,0.000000
157.5,0.000000
157.533333,0.000000
157.566667,0.000000
157.6,0.000000
157.633333,0.000000
157.666667,0.000000
157.7,0.000000
157.733333,0.000000
157.766667,0.000000
157.8,0.000000
157.833333,0.000000
157.866667,0.000000
157.9,0.000000
157.933333,0.000000
157.966667,0.000000
158,0.000055
158.033333,0.000003
158.066667,0.000017
158.1,0.000007
158.133333,0.000001
158.166667,0.000001
158.2,0.000000
158.233333,0.000000
158.266667,0.000000
158.3,0.000000
158.333333,0.000000
158.366667,0.000000
158.4,0.000000
158.433333,0.000000
158.466667,0.000000
158.5,0.000000
158.533333,0.000000
158.566667,0.039680
158.6,0.000014
158.633333,0.000006
158.666667,0.000000
158.7,0.000000
158.733333,0.000000
158.766667,0.000000
158.8,0.000000
158.833333,0.000000
158.866667,0.000000
158.9,0.000000
158.933333,0.000000
158.966667,0.000000
159,0.000059
159.033333,0.000010
159.066667,0.000015
159.1,0.000007
159.133333,0.000001
159.166667,0.000000
159.2,0.000000
159.233333,0.000000
159.266667,0.000000
159.3,0.000000
159.333333,0.000000
159.366667,0.000000
159.4,0.000000
159.433333,0.000000
159.466667,0.000000
159.5,0.000000
159.533333,0.000000
159.566667,0.000000
159.6,0.000000
159.633333,0.000000
159.666667,0.042046
159.7,0.000012
159.733333,0.000006
159.766667,0.000001
159.8,0.000000
159.833333,0.000000
159.866667,0.000000
159.9,0.000000
159.933333,0.000000
159.966667,0.000000
160,0.000052
160.033333,0.000004
160.066667,0.000013
160.1,0.000006
160.133333,0.000001
160.166667,0.000000
160.2,0.000000
160.233333,0.000000
160.266667,0.000000
160.3,0.000000
160.333333,0.000000
160.366667,0.000000
160.4,0.000000
160.433333,0.000000
160.466667,0.000000
160.5,0.000000
160.533333,0.000000
160.566667,0.000000
160.6,0.000000
160.633333,0.000000
160.666667,0.000000
160.7,0.000000
160.733333,0.000000
160.766667,0.000000
160.8,0.000000
160.833333,0.000000
160.866667,0.000000
160.9,0.000000
160.933333,0.000000
160.966667,0.000000
161,0.000050
161.033333,0.000003
161.066667,0.000013
161.1,0.000006
161.133333,0.000001
161.166667,0.000000
161.2,0.000000
161.233333,0.289535
161.266667,0.000030
161.3,0.000010
161.333333,0.000003
161.366667,0.000000
161.4,0.000000
161.433333,0.000000
161.466667,0.000000
161.5,0.000000
161.533333,0.000000
161.566667,0.000000
161.6,0.000000
161.633333,0.000000
161.666667,0.000000
161.7,0.000000
161.733333,0.000000
161.766667,0.000000
161.8,0.000000
161.833333,0.000000
161.866667,0.000000
161.9,0.000000
161.933333,0.000000
161.966667,0.000000
162,0.000041
162.033333,0.000006
162.066667,0.000012
162.1,0.000004
162.133333,0.000001
162.166667,0.000000
162.2,0.000000
162.233333,0.000000
162.266667,0.000000
162.3,0.000000
162.333333,0.000000
162.366667,0.000000
162.4,0.000000
162.433333,0.000000
162.466667,0.000000
162.5,0.000000
162.533333,0.000000
162.566667,0.000000
162.6,0.000000
162.633333,0.000000
162.666667,0.000000
162.7,0.000000
162.733333,0.000000
162.766667,0.000000
162.8,0.000000
162.833333,0.000000
162.866667,0.000000
162.9,0.000000
162.933333,0.000000
162.966667,0.000000
163,0.000036
163.033333,0.000001
163.066667,0.000012
163.1,0.000004
163.133333,0.000001
163.166667,0.000000
163.2,0.000000
163.233333,0.000000
163.266667,0.000000
163.3,0.000000
163.333333,0.000000
163.366667,0.000000
163.4,0.000000
163.433333,0.000000
163.466667,0.000000
163.5,0.000000
163.533333,0.000000
163.566667,0.050923
163.6,0.000015
163.633333,0.000007
163.666667,0.000002
163.7,0.000000
163.733333,0.000000
163.766667,0.000000
163.8,0.000000
163.833333,0.000000
163.866667,0.000000
163.9,0.000000
163.933333,0.000000
163.966667,0.000000
164,0.000034
164.033333,0.000002
164.066667,0.000011
164.1,0.000005
164.133333,0.000001
164.166667,0.000000
164.2,0.000000
164.233333,0.000000
164.266667,0.000000
164.3,0.000000
164.333333,0.000000
164.366667,0.000000
164.4,0.000000
164.433333,0.000000
164.466667,0.000000
164.5,0.000000
164.533333,0.000000
164.566667,0.000000
164.6,0.000000
164.633333,0.000000
164.666667,0.000000
164.7,0.000000
164.733333,0.000000
164.766667,0.000000
164.8,0.000000
164.833333,0.000000
164.866667,0.000000
164.9,0.000000
164.933333,0.000000
164.966667,0.000002
165,0.000039
165.033333,0.000001
165.066667,0.000018
165.1,0.000008
165.133333,0.000008
165.166667,0.000007
165.2,0.000007
165.233333,0.027306
165.266667,0.000040
165.3,0.000001
165.333333,0.000008
165.366667,0.000005
165.4,0.000009
165.433333,0.000013
165.466667,0.000006
165.5,0.000000
165.533333,0.000000
165.566667,0.000000
165.6,0.000000
165.633333,0.000000
165.666667,0.000000
165.7,0.000000
165.733333,0.000000
165.766667,0.000000
165.8,0.000000
165.833333,0.000000
165.866667,0.000000
165.9,0.000000
165.933333,0.000000
165.966667,0.000000
166,0.000043
166.033333,0.000009
166.066667,0.000013
166.1,0.000005
166.133333,0.000001
166.166667,0.000000
166.2,0.000000
166.233333,0.000000
166.266667,0.000000
166.3,0.000000
166.333333,0.000000
166.366667,0.000000
166.4,0.000000
166.433333,0.000000
166.466667,0.000000
166.5,0.000000
166.533333,0.000000
166.566667,0.000000
166.6,0.000000
166.633333,0.000000
166.666667,0.000000
166.7,0.025462
166.733333,0.000236
166.766667,0.000062
166.8,0.000060
166.833333,0.000055
166.866667,0.000004
166.9,0.000057
166.933333,0.000060
166.966667,0.000006
167,0.000031
167.033333,0.000003
167.066667,0.000019
167.1,0.000004
167.133333,0.000004
167.166667,0.000012
167.2,0.000047
167.233333,0.000010
167.266667,0.000043
167.3,0.000056
167.333333,0.000013
167.366667,0.000055
167.4,0.000036
167.433333,0.000062
167.466667,0.000065
167.5,0.000030
167.533333,0.000128
167.566667,0.000027
167.6,0.000098
167.633333,0.000189
167.666667,0.000344
167.7,0.001519
167.733333,0.000008
167.766667,0.000003
167.8,0.000000
167.833333,0.000000
167.866667,0.000000
167.9,0.000000
167.933333,0.000000
167.966667,0.000000
168,0.000036
168.033333,0.000003
168.066667,0.000011
168.1,0.000005
168.133333,0.000000
168.166667,0.000000
168.2,0.000000
168.233333,0.000000
